object_id,ra,decl,ddf_bool,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target,true_target,true_submodel,true_z,true_distmod,true_lensdmu,true_vpec,true_rv,true_av,true_peakmjd,libid_cadence,tflux_u,tflux_g,tflux_r,tflux_i,tflux_z,tflux_y
     23373, 150.1172,   3.7328,1, 0.544, 0.564, 0.204,42.574, 0.020,88, 88,1,0.546,42.489, 0.000,    0.0, 0.00, 0.000,59570.000,    88,     39.0,     49.3,     50.6,     65.6,     71.5,    100.8
     23396, 359.8117, -45.1916,1, 0.567, 0.619, 0.119,42.822, 0.010,90, 90,1,0.567,42.589,-0.007, -386.4, 0.00, 0.000,60471.883,   105,0.,0.,0.,0.,0.,0.
     23409, 348.5959, -63.0726,1, 0.141, 0.139, 0.014,39.088, 0.021,52, 52,1,0.140,39.110,-0.008,  -34.6, 0.00, 0.000,59596.309,    93,0.,0.,0.,0.,0.,0.
     23539,  34.2773,  -5.0797,1, 0.455, 0.252, 0.311,40.525, 0.019,95, 95,1,0.453,42.009,-0.005,  117.9, 3.10, 0.053,60576.293,    23,0.,0.,0.,0.,0.,0.
     23795,  51.8555, -26.2768,1, 0.000, 0.000, 0.000,-9.000, 0.014,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   110,     15.2,     73.2,    230.5,   1106.8,   2412.0,   4039.3
     23822,   2.4580, -45.3892,1, 0.241, 0.242, 0.927,40.422, 0.011,52, 52,1,0.240,40.406,-0.002,  272.2, 0.00, 0.000,59731.578,    46,0.,0.,0.,0.,0.,0.
     23848,  33.9258,  -5.9792,1, 0.332, 0.318, 1.018,41.106, 0.022,90, 90,1,0.332,41.209, 0.005,    9.2, 0.00, 0.000,60279.285,    99,0.,0.,0.,0.,0.,0.
     23857, 151.6992,   3.5833,1, 0.299, 0.477, 0.089,42.138, 0.016,90, 90,1,0.299,40.947, 0.001,  -99.6, 0.00, 0.000,59817.043,    64,0.,0.,0.,0.,0.,0.
     23931,  32.6953,  -4.9299,1, 0.628, 0.634, 0.007,42.883, 0.018,88, 88,1,0.627,42.856, 0.000,    0.0, 0.00, 0.000,59570.000,     4,     86.0,    105.1,    100.6,    121.4,    126.2,    148.7
     24193, 152.0508,   2.9855,1, 2.096, 1.394, 0.252,44.992, 0.019,88, 88,1,2.099,46.083, 0.000,    0.0, 0.00, 0.000,59570.000,   127,    233.7,    268.8,    290.0,    324.7,    385.1,    364.4
     24236, 346.6552, -63.2605,1, 0.000, 0.000, 0.000,-9.000, 0.019,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    17,      3.5,     33.5,     95.5,    350.1,    603.1,    773.1
     24592, 349.9662, -62.6967,1, 0.290, 0.285, 0.025,40.823, 0.021,90, 90,1,0.291,40.876,-0.003,   14.7, 0.00, 0.000,60497.934,    39,0.,0.,0.,0.,0.,0.
     24849,  53.0859, -27.1119,1, 0.000, 0.000, 0.000,-9.000, 0.007,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    30,     57.2,    443.2,    399.1,    262.3,    157.9,     63.4
     24903,  52.0313, -26.4433,1, 0.000, 0.000, 0.000,-9.000, 0.014,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    89,    366.0,   1067.7,   2365.2,   7611.5,  12818.2,  16297.0
     24947, 150.1172,   2.2387,1, 0.472, 0.452, 0.019,42.000, 0.016,90, 90,1,0.473,42.114,-0.007,  223.3, 0.00, 0.000,60356.996,    26,0.,0.,0.,0.,0.,0.
     24989,  34.8047,  -5.8292,1, 0.447, 0.476, 0.012,42.135, 0.023,90, 90,1,0.445,41.962, 0.007,  309.9, 0.00, 0.000,60284.250,    97,0.,0.,0.,0.,0.,0.
     25003, 359.8148, -44.3998,1, 0.314, 0.300, 0.022,40.952, 0.009,90, 90,1,0.312,41.054,-0.006,  249.5, 0.00, 0.000,60459.012,   118,0.,0.,0.,0.,0.,0.
     25039, 346.5625, -63.4483,1, 0.316, 0.268, 1.158,40.670, 0.021,90, 90,1,0.314,41.069, 0.002,  236.8, 0.00, 0.000,60410.125,    58,0.,0.,0.,0.,0.,0.
     25474, 151.5234,   3.1349,1, 0.524, 0.563, 0.015,42.570, 0.019,90, 90,1,0.525,42.388,-0.013,  324.7, 0.00, 0.000,59541.066,   125,0.,0.,0.,0.,0.,0.
     25529, 358.3125, -44.9939,1, 0.284, 0.579, 0.218,42.645, 0.009,90, 90,1,0.284,40.817, 0.001, -458.2, 0.00, 0.000,60428.699,     3,0.,0.,0.,0.,0.,0.
     25577, 348.5294, -61.7554,1, 0.403, 0.392, 0.017,41.631, 0.016,90, 90,1,0.403,41.705, 0.010, -534.9, 0.00, 0.000,60249.891,    85,0.,0.,0.,0.,0.,0.
     25783, 150.8203,   3.1349,1, 0.104, 0.144, 0.012,39.167, 0.016,42, 42,1,0.107,38.468,-0.001, -317.6, 0.00, 0.000,60183.707,     5,0.,0.,0.,0.,0.,0.
     25920, 150.6445,   3.5833,1, 0.000, 0.000, 0.000,-9.000, 0.018,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    55,   1784.1,  18627.1,  20746.4,  15481.8,  10062.8,   4251.8
     25925,  35.3320,  -5.9792,1, 1.733, 1.707, 0.132,45.536, 0.022,88, 88,1,1.730,45.573, 0.000,    0.0, 0.00, 0.000,59570.000,    61,    123.5,    140.2,    147.3,    180.1,    179.7,    180.8
     26161, 359.4156, -46.7685,1, 0.000, 0.000, 0.000,-9.000, 0.009,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    36,   2158.8,  13841.1,  20313.3,  22244.6,  22343.2,  22374.3
     26338, 151.1719,   2.5374,1, 0.189, 0.225, 0.014,40.244, 0.024,62, 62,1,0.189,39.819,-0.005,   44.4, 0.00, 0.000,59704.008,    29,0.,0.,0.,0.,0.,0.
     26352,   1.7089, -45.5867,1, 0.000, 0.000, 0.000,-9.000, 0.011,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    11,      2.7,     21.4,     73.6,    365.3,    799.8,   1341.5
     26401, 151.6992,   3.5833,1, 0.000, 0.000, 0.000,-9.000, 0.016,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    64,     78.8,   1059.4,   1409.8,   1171.5,    812.8,    358.9
     26531, 351.2590, -64.3862,1, 2.531, 2.432, 0.279,46.476, 0.020,88, 88,1,2.530,46.580, 0.000,    0.0, 0.00, 0.000,59570.000,    54,     54.4,    135.0,    159.3,    163.7,    199.1,    232.8
     26660, 347.8467, -64.7609,1, 0.000, 0.000, 0.000,-9.000, 0.019,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    20,      8.1,     63.5,    218.3,   1082.6,   2369.6,   3974.4
     26783, 150.8203,   1.6415,1, 0.000, 0.000, 0.000,-9.000, 0.020,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    60,    978.5,   5890.4,   7396.8,   7715.7,   7616.0,   7598.8
     27124, 351.3000, -62.3204,1, 0.000, 0.000, 0.000,-9.000, 0.018,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    32,   7446.6,  82533.9,  95908.0,  73388.9,  48435.2,  20679.3
     27339,  51.8555, -26.2768,1, 0.143, 0.162, 0.023,39.456, 0.014,90, 90,1,0.144,39.163,-0.000,  -31.3, 0.00, 0.000,59733.066,   110,0.,0.,0.,0.,0.,0.
     27941, 149.4141,   1.9401,1, 0.363, 0.375, 0.032,41.517, 0.018,90, 90,1,0.364,41.440,-0.011,  267.7, 0.00, 0.000,60053.125,    15,0.,0.,0.,0.,0.,0.
     28220,   1.6946, -45.1916,1, 0.299, 0.361, 0.315,41.419, 0.011,90, 90,1,0.296,40.921,-0.001,  261.0, 0.00, 0.000,60386.996,   109,0.,0.,0.,0.,0.,0.
     28301,   0.1899, -45.5867,1, 0.361, 0.285, 1.362,40.829, 0.007,90, 90,1,0.358,41.405, 0.003,  427.1, 0.00, 0.000,59917.535,    38,0.,0.,0.,0.,0.,0.
     28391, 351.9536, -62.1322,1, 0.000, 0.000, 0.000,-9.000, 0.019,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   128,   3352.1,  22243.6,  26609.5,  28831.0,  28133.6,  28024.1
     28636,  51.8555, -28.6310,1, 0.174, 0.441, 0.337,41.936, 0.009,67, 67,1,0.172,39.593, 0.005,  175.4, 0.00, 0.000,60606.340,    27,0.,0.,0.,0.,0.,0.
     28843, 151.1719,   2.5374,1, 0.366, 0.361, 0.023,41.423, 0.024,90, 90,1,0.367,41.463,-0.003,  245.7, 0.00, 0.000,59539.070,    29,0.,0.,0.,0.,0.,0.
     28915,  53.7891, -27.7844,1, 0.000, 0.000, 0.000,-9.000, 0.009,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    63,    160.3,   2569.9,   3877.4,   3487.1,   2540.6,   1158.2
     29088,  52.5586, -27.2796,1, 0.304, 0.324, 0.020,41.152, 0.008,90, 90,1,0.306,41.002,-0.017, -221.7, 0.00, 0.000,60631.875,    53,0.,0.,0.,0.,0.,0.
     29252,  51.8555, -28.6310,1, 0.144, 0.142, 0.023,39.138, 0.009,42, 42,1,0.145,39.180,-0.001, -426.9, 0.00, 0.000,59748.039,    27,0.,0.,0.,0.,0.,0.
     29416,   1.6946, -45.1916,1, 0.217, 0.192, 0.035,39.859, 0.011,90, 90,1,0.216,40.138, 0.001, -281.3, 0.00, 0.000,60515.918,   109,0.,0.,0.,0.,0.,0.
     29420,   2.0975, -45.7840,1, 0.585, 0.556, 0.010,42.538, 0.011,90, 90,1,0.586,42.676, 0.004, -183.1, 0.00, 0.000,59759.820,    24,0.,0.,0.,0.,0.,0.
     29576, 346.6552, -63.2605,1, 0.236, 2.522, 1.048,46.571, 0.019,90, 90,1,0.237,40.370,-0.007,  -43.4, 0.00, 0.000,59982.875,    17,0.,0.,0.,0.,0.,0.
     29668, 151.6992,   3.5833,1, 0.146, 0.158, 0.018,39.396, 0.016,42, 42,1,0.148,39.232,-0.001,  -27.5, 0.00, 0.000,59974.074,    64,0.,0.,0.,0.,0.,0.
     29670,   1.6946, -45.1916,1, 0.113, 0.121, 0.020,38.754, 0.011,62, 62,2,0.116,38.653, 0.003, -262.6, 3.10, 0.006,59780.793,   109,0.,0.,0.,0.,0.,0.
     30066, 351.2590, -64.3862,1, 0.000, 0.000, 0.000,-9.000, 0.020,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    54,      3.2,     25.4,     87.6,    434.9,    953.0,   1599.5
     30172,  33.5742,  -5.3794,1, 0.544, 0.546, 0.009,42.489, 0.017,90, 90,1,0.540,42.464, 0.011,  444.8, 0.00, 0.000,59782.969,     6,0.,0.,0.,0.,0.,0.
     30191, 150.1172,   2.2387,1, 1.541, 1.307, 0.152,44.820, 0.016,88, 88,1,1.543,45.263, 0.000,    0.0, 0.00, 0.000,59570.000,    26,   2806.6,   3234.6,   3781.2,   4584.2,   4588.9,   4459.4
     30505, 151.1719,   2.2387,1, 0.000, 0.000, 0.000,-9.000, 0.024,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    49,    192.4,   2413.7,   3064.5,   2476.4,   1690.5,    738.3
     30545,   2.0711, -45.1916,1, 0.216, 0.222, 0.034,40.211, 0.011,90, 90,1,0.214,40.125,-0.000,  267.7, 0.00, 0.000,59904.453,    70,0.,0.,0.,0.,0.,0.
     30576,  51.8555, -27.9532,1, 0.000, 0.000, 0.000,-9.000, 0.008,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    35,     49.1,    119.5,    287.3,   1208.6,   2580.2,   4290.1
     30673, 349.9662, -62.6967,1, 0.000, 0.000, 0.000,-9.000, 0.021,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    39,    194.5,   1551.5,   1425.7,    948.6,    575.7,    232.7
     30895, 349.4295, -62.5086,1, 0.000, 0.000, 0.000,-9.000, 0.020,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   104,   2250.4,  20200.0,  20198.2,  14131.1,   8835.9,   3639.2
     31033, 349.8913, -64.5736,1, 0.000, 0.000, 0.000,-9.000, 0.023,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    51,      8.0,     63.2,    217.4,   1078.5,   2362.9,   3965.4
     31100,   1.6946, -45.1916,1, 0.361, 0.347, 1.259,41.323, 0.011,90, 90,1,0.361,41.424,-0.017,  107.5, 0.00, 0.000,60638.344,   109,0.,0.,0.,0.,0.,0.
     31310, 149.2383,   3.8824,1, 0.000, 0.000, 0.000,-9.000, 0.033,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    73,   3864.5,  23609.6,  27993.3,  28457.5,  27760.4,  27677.3
     31569, 346.6552, -63.2605,1, 1.013, 1.003, 0.012,44.108, 0.019,95, 95,1,1.012,44.133, 0.001,  174.8, 3.10, 0.103,59813.035,    17,0.,0.,0.,0.,0.,0.
     31605, 150.2930,   2.6867,1, 0.000, 0.000, 0.000,-9.000, 0.016,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    59,      2.5,     19.8,     68.1,    338.1,    740.7,   1242.8
     31824, 352.3987, -62.6967,1, 0.184, 0.084, 0.331,37.925, 0.020,42, 42,2,0.182,39.727,-0.005,  545.6, 0.00, 0.000,59746.313,   131,0.,0.,0.,0.,0.,0.
     32238,  34.1016,  -5.8292,1, 0.000, 0.000, 0.000,-9.000, 0.019,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    21,     54.5,    403.9,    353.0,    228.3,    136.3,     54.5
     32309,  34.8047,  -5.8292,1, 0.225, 0.226, 0.901,40.252, 0.023,42, 42,3,0.224,40.231,-0.004, -155.4, 3.10, 0.123,60153.258,    97,0.,0.,0.,0.,0.,0.
     32375,  53.9648, -28.6310,1, 0.000, 0.000, 0.000,-9.000, 0.009,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   121,      1.8,     17.2,     48.8,    179.1,    308.4,    394.8
     32695, 358.6364, -46.7685,1, 0.769, 0.781, 0.011,43.437, 0.008,90, 90,1,0.768,43.394, 0.019, -170.2, 0.00, 0.000,60142.074,    77,0.,0.,0.,0.,0.,0.
     33088, 351.2590, -64.3862,1, 0.344, 0.349, 0.020,41.340, 0.020,90, 90,1,0.344,41.300,-0.002, -145.1, 0.00, 0.000,60419.297,    54,0.,0.,0.,0.,0.,0.
     33179,  51.8555, -27.9532,1, 0.441, 0.476, 0.408,42.136, 0.008,90, 90,1,0.439,41.925,-0.010,   10.3, 0.00, 0.000,60689.578,    35,0.,0.,0.,0.,0.,0.
     33191, 151.1719,   2.2387,1, 0.403, 0.404, 0.017,41.709, 0.024,42, 42,1,0.405,41.715, 0.006, -125.0, 0.00, 0.000,59991.141,    49,0.,0.,0.,0.,0.,0.
     33409,  33.2227,  -4.7802,1, 0.000, 0.000, 0.000,-9.000, 0.018,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    91,     12.4,    124.1,    354.7,   1302.9,   2245.3,   2878.6
     33419, 150.8203,   3.7328,1, 0.746, 0.746, 0.036,43.317, 0.016,90, 90,1,0.749,43.323,-0.027, -103.7, 0.00, 0.000,60336.000,    43,0.,0.,0.,0.,0.,0.
     33422,  33.5742,  -6.5796,1, 1.111, 1.105, 0.010,44.369, 0.021,88, 88,1,1.109,44.381, 0.000,    0.0, 0.00, 0.000,59570.000,     9,   1740.9,   1981.1,   2486.4,   2501.6,   2472.2,   2937.6
     34012,  35.6836,  -5.3794,1, 0.085, 0.079, 0.021,37.781, 0.020,52, 52,1,0.082,37.860, 0.001,  317.6, 0.00, 0.000,60268.578,    47,0.,0.,0.,0.,0.,0.
     34166,   0.1899, -45.5867,1, 0.087, 0.091, 0.025,38.096, 0.007,42, 42,2,0.086,37.961, 0.001,  202.9, 0.00, 0.000,59903.762,    38,0.,0.,0.,0.,0.,0.
     34243,  34.1016,  -5.8292,1, 0.142, 0.564, 0.363,42.577, 0.019,88, 88,1,0.141,39.115, 0.000,    0.0, 0.00, 0.000,59570.000,    21,    804.2,    805.5,    995.9,   1494.9,   1513.8,   1716.7
     34299, 346.2766, -64.0112,1, 0.190, 0.202, 0.009,39.976, 0.019,62, 62,2,0.188,39.811,-0.001,  161.0, 3.10, 0.397,59808.520,   116,0.,0.,0.,0.,0.,0.
     34437, 152.0508,   2.9855,1, 0.266, 0.263, 1.060,40.626, 0.019,67, 67,1,0.268,40.674,-0.001, -215.2, 0.00, 0.000,59928.645,   127,0.,0.,0.,0.,0.,0.
     35197,  51.6797, -27.4476,1, 0.251, 0.237, 0.127,40.367, 0.010,42, 42,1,0.252,40.522, 0.005,   36.4, 0.00, 0.000,60069.238,   102,0.,0.,0.,0.,0.,0.
     35315, 150.4688,   3.7328,1, 1.848, 1.524, 0.226,45.231, 0.020,95, 95,1,1.852,45.750,-0.025, -211.5, 3.10, 0.061,60059.906,    19,0.,0.,0.,0.,0.,0.
     35555, 359.8052, -46.7685,1, 0.000, 0.000, 0.000,-9.000, 0.011,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   119,      2.2,     17.5,     60.1,    298.0,    652.3,   1094.0
     35743,  34.2773,  -5.6792,1, 0.078, 0.075, 0.020,37.660, 0.020,42, 42,2,0.077,37.719, 0.000,   30.2, 0.00, 0.000,60115.984,    90,0.,0.,0.,0.,0.,0.
     35772, 150.1172,   2.8361,1, 0.239, 0.259, 0.022,40.588, 0.016,90, 90,1,0.239,40.392,-0.006,   56.2, 0.00, 0.000,59552.527,   106,0.,0.,0.,0.,0.,0.
     35855,   0.9298, -44.5980,1, 0.382, 0.440, 0.509,41.930, 0.011,90, 90,1,0.380,41.554,-0.002, -184.4, 0.00, 0.000,60450.891,    65,0.,0.,0.,0.,0.,0.
     36085, 352.3987, -62.6967,1, 0.169, 0.176, 0.536,39.646, 0.020,42, 42,1,0.168,39.529,-0.006, -294.4, 0.00, 0.000,60207.277,   131,0.,0.,0.,0.,0.,0.
     36153, 150.4688,   1.6415,1, 0.255, 0.259, 0.026,40.589, 0.017,52, 52,1,0.257,40.569, 0.000, -284.0, 0.00, 0.000,60066.371,    45,0.,0.,0.,0.,0.,0.
     36337,  52.5586, -27.2796,1, 0.000, 0.000, 0.000,-9.000, 0.008,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    53,      8.0,     39.0,    105.5,    797.8,   2099.1,   3937.8
     36362,  53.0859, -27.7844,1, 0.000, 0.000, 0.000,-9.000, 0.007,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    34,      1.4,     10.8,     37.0,    183.6,    401.7,    673.6
     36671, 149.5898,   3.5833,1, 0.000, 0.000, 0.000,-9.000, 0.024,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    74,     36.2,    110.8,    299.7,   1344.1,   2901.5,   4845.0
     36783, 349.9662, -62.6967,1, 0.129, 0.143, 0.013,39.154, 0.021,90, 90,1,0.129,38.919, 0.002,   36.4, 0.00, 0.000,60437.621,    39,0.,0.,0.,0.,0.,0.
     37149, 359.8163, -44.0031,1, 0.944, 0.902, 0.052,43.823, 0.013,90, 90,1,0.941,43.938, 0.005, -215.0, 0.00, 0.000,60241.219,    82,0.,0.,0.,0.,0.,0.
     37168,  53.6133, -27.9532,1, 0.000, 0.000, 0.000,-9.000, 0.007,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    56,     12.8,    131.7,    366.6,   1627.8,   2988.2,   3933.4
     37661,  32.8711,  -4.7802,1, 0.123, 0.097, 0.017,38.253, 0.017,52, 52,1,0.121,38.768,-0.001, -352.8, 0.00, 0.000,59703.902,    31,0.,0.,0.,0.,0.,0.
     37776, 346.6552, -63.2605,1, 0.000, 0.000, 0.000,-9.000, 0.019,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    17,    186.6,   1482.0,   1356.9,    901.3,    546.2,    220.5
     37865, 151.1719,   2.2387,1, 0.226, 0.222, 0.017,40.211, 0.024,90, 90,1,0.231,40.298, 0.005, -684.1, 0.00, 0.000,59771.594,    49,0.,0.,0.,0.,0.,0.
     37872, 150.8203,   3.1349,1, 0.252, 0.245, 0.022,40.451, 0.016,67, 67,1,0.252,40.520,-0.026,   -8.2, 0.00, 0.000,59649.449,     5,0.,0.,0.,0.,0.,0.
     38174,   1.6946, -45.1916,1, 1.615, 1.739, 0.156,45.584, 0.011,88, 88,1,1.613,45.386, 0.000,    0.0, 0.00, 0.000,59570.000,   109,    176.9,    212.9,    234.1,    281.0,    283.0,    272.7
     38205,  33.7500,  -4.6305,1, 0.295, 0.231, 1.227,40.309, 0.019,42, 42,1,0.293,40.900,-0.000,   22.9, 0.00, 0.000,60502.840,    28,0.,0.,0.,0.,0.,0.
     38244, 346.6552, -63.2605,1, 0.000, 0.000, 0.000,-9.000, 0.019,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    17,      1.3,      8.6,     28.7,    141.0,    308.5,    517.4
     38690,  33.2227,  -4.7802,1, 0.180, 0.127, 0.031,38.879, 0.018,90, 90,1,0.178,39.672, 0.001,  174.6, 0.00, 0.000,59933.535,    91,0.,0.,0.,0.,0.,0.
     38730,  53.2617, -27.6159,1, 0.000, 0.000, 0.000,-9.000, 0.006,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    42,    188.8,   1501.4,   1377.9,    915.9,    555.0,    224.0
     38754,  33.5742,  -6.5796,1, 0.265, 0.266, 0.009,40.652, 0.021,90, 90,1,0.264,40.636, 0.004,   60.1, 0.00, 0.000,60294.469,     9,0.,0.,0.,0.,0.,0.
     38899,   1.6667, -44.3998,1, 0.483, 0.475, 0.033,42.130, 0.009,90, 90,1,0.482,42.169,-0.010,  195.7, 0.00, 0.000,60124.484,    37,0.,0.,0.,0.,0.,0.
     39223, 150.9961,   2.3880,1, 0.000, 0.000, 0.000,-9.000, 0.021,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    16,      1.7,     13.2,     45.5,    225.5,    493.8,    828.3
     39305, 346.5625, -63.4483,1, 0.405, 0.299, 0.160,40.943, 0.021,90, 90,1,0.406,41.722,-0.003,  -51.0, 0.00, 0.000,59713.301,    58,0.,0.,0.,0.,0.,0.
     39398,  51.6797, -27.4476,1, 0.335, 0.556, 0.580,42.537, 0.010,90, 90,1,0.335,41.231, 0.009,  110.3, 0.00, 0.000,60450.000,   102,0.,0.,0.,0.,0.,0.
     39597,  53.0859, -28.1222,1, 0.128, 0.133, 0.006,38.976, 0.007,62, 62,2,0.127,38.868,-0.016,  254.9, 3.10, 0.143,60142.797,     2,0.,0.,0.,0.,0.,0.
     39626, 149.4141,   2.2387,1, 0.520, 0.429, 0.734,41.866, 0.017,90, 90,1,0.520,42.362, 0.011,  211.3, 0.00, 0.000,59657.945,     0,0.,0.,0.,0.,0.,0.
     39846, 351.3830, -64.0112,1, 0.189, 0.278, 0.692,40.765, 0.023,62, 62,1,0.187,39.798, 0.004,  304.3, 0.00, 0.000,60043.648,   112,0.,0.,0.,0.,0.,0.
     40290,  35.8594,  -4.6305,1, 0.315, 0.512, 0.847,42.322, 0.022,42, 42,3,0.312,41.054,-0.003,  377.2, 3.10, 0.088,59790.660,     8,0.,0.,0.,0.,0.,0.
     41515, 358.6481, -46.3751,1, 0.572, 0.580, 0.019,42.648, 0.009,90, 90,1,0.569,42.602,-0.009,  526.2, 0.00, 0.000,60513.145,   117,0.,0.,0.,0.,0.,0.
     41738, 150.1172,   3.7328,1, 0.121, 0.128, 0.022,38.887, 0.020,42, 42,2,0.120,38.742,-0.004,   57.6, 0.00, 0.000,60157.164,    88,0.,0.,0.,0.,0.,0.
     42118,   0.5745, -45.9811,1, 0.180, 0.198, 0.013,39.929, 0.006,62, 62,1,0.181,39.718, 0.000, -312.0, 0.00, 0.000,59898.156,   130,0.,0.,0.,0.,0.,0.
     42224,  51.3281, -27.7844,1, 0.112, 0.089, 0.148,38.040, 0.013,42, 42,1,0.112,38.585, 0.000, -290.7, 0.00, 0.000,60426.520,   123,0.,0.,0.,0.,0.,0.
     42288, 359.4156, -46.7685,1, 0.349, 0.386, 0.024,41.596, 0.009,90, 90,1,0.348,41.332, 0.007,  191.5, 0.00, 0.000,60178.703,    36,0.,0.,0.,0.,0.,0.
     42333, 346.5625, -63.4483,1, 0.192, 0.205, 0.010,40.012, 0.021,67, 67,1,0.192,39.852, 0.005,  -32.9, 0.00, 0.000,59791.402,    58,0.,0.,0.,0.,0.,0.
     42469,   2.0711, -45.1916,1, 1.599, 1.491, 0.122,45.173, 0.011,95, 95,1,1.598,45.361, 0.040, -111.1, 3.10, 0.032,59793.180,    70,0.,0.,0.,0.,0.,0.
     42689, 346.5625, -63.4483,1, 0.000, 0.000, 0.000,-9.000, 0.021,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    58,      1.8,     16.2,     42.5,    169.3,    300.4,    394.5
     42776, 152.0508,   3.2844,1, 0.000, 0.000, 0.000,-9.000, 0.019,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    94,     77.2,   1038.1,   1381.0,   1147.7,    796.9,    351.8
     42852, 351.3214, -64.1987,1, 0.677, 0.668, 0.022,43.023, 0.023,88, 88,1,0.676,43.057, 0.000,    0.0, 0.00, 0.000,59570.000,    68,    163.1,    219.0,    226.9,    262.5,    313.2,    340.3
     43028,  51.6797, -27.4476,1, 0.137, 0.136, 0.009,39.041, 0.010,42, 42,2,0.137,39.058, 0.000,  -81.9, 0.00, 0.000,59852.301,   102,0.,0.,0.,0.,0.,0.
     43151,  34.9805,  -6.2793,1, 0.110, 0.135, 0.022,39.020, 0.023,52, 52,1,0.108,38.492, 0.000,  -46.8, 0.00, 0.000,60277.383,    79,0.,0.,0.,0.,0.,0.
     43211,  34.9805,  -6.2793,1, 0.332, 0.328, 0.016,41.176, 0.023,90, 90,1,0.331,41.205,-0.002,  387.0, 0.00, 0.000,60189.422,    79,0.,0.,0.,0.,0.,0.
     43337,  51.3281, -27.4476,1, 0.177, 0.249, 0.018,40.490, 0.013,90, 90,1,0.175,39.638, 0.004,  520.6, 0.00, 0.000,60311.961,   122,0.,0.,0.,0.,0.,0.
     43413, 348.5959, -63.0726,1, 0.000, 0.000, 0.000,-9.000, 0.021,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    93,    196.5,   1565.1,   1436.8,    955.4,    579.7,    234.2
     43509,  51.8555, -27.9532,1, 0.000, 0.000, 0.000,-9.000, 0.008,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    35,   1860.5,  10940.5,  12753.5,  12557.6,  11976.4,  11876.6
     43812, 150.8203,   3.1349,1, 0.278, 0.282, 0.022,40.802, 0.016,90, 90,1,0.278,40.766,-0.003,  -50.5, 0.00, 0.000,60330.992,     5,0.,0.,0.,0.,0.,0.
     43962, 347.8618, -61.9438,1, 0.660, 0.681, 0.034,43.075, 0.017,90, 90,1,0.660,42.992,-0.011, -224.9, 0.00, 0.000,59780.652,    84,0.,0.,0.,0.,0.,0.
